"activity_type" "subject" "mean_body_acc_x.mean" "mean_body_acc_y.mean" "mean_body_acc_z.mean" "mean_body_gyro_x.mean" "mean_body_gyro_y.mean" "mean_body_gyro_z.mean" "mean_total_acc_x.mean" "mean_total_acc_y.mean" "mean_total_acc_z.mean"
"Laying" 17 -0.00305991071532405 0.00505320208889809 0.00283023150399776 -0.0106471503813776 -0.000495999892663732 0.00947261067576739 0.929434431327025 0.079288061497007 0.12699369462456
"Laying" 18 0.00042804124292137 0.000130400516421635 -0.000403489728895553 0.00646115603641659 -0.00158011869008257 -0.00474347678518572 0.261148032338942 -0.175851810324519 -0.46099665588101
"Laying" 19 0.000883605068658019 0.000224335691740776 0.000352283854474398 -0.0276338960424234 0.00380467274156739 0.00885563786546837 0.59524376114844 0.348137643400138 0.106108938829015
"Laying" 20 0.00163634432426059 -0.000109912148476126 -0.000867939520193474 0.0118288243089966 -0.00164031328845208 0.0132062407914111 0.204664855755974 0.733146700157374 0.51450837829784
"Laying" 21 -0.00144984202534097 -0.00139098609956615 -0.00177601918229635 -0.0228430262686149 0.00779772362021667 -0.00820055879704731 0.999344774713542 -0.160884441092181 -0.0684979321704948
"Laying" 22 4.10688279880642e-05 0.00106235296140017 -0.00113394363295291 -0.00182087338663069 0.00458952894090521 -0.00321538695726795 0.745733646733507 0.300234499842899 0.235376269886285
"Laying" 23 -0.000177679642152344 -0.00190058276925781 9.08911093530814e-05 -0.00361559535653971 -0.00288508058393403 -0.00392848208392864 0.646352512905226 -0.00824489971623264 0.356712800503819
"Laying" 24 0.00121370178940972 -0.00163077434949651 0.00304181851737826 -0.00270943409857281 0.00136509359679036 0.000431986354774956 0.247839368074284 0.615996363802255 0.543882259309538
"Laying" 25 -0.00131722051262093 2.79308287525685e-05 0.00211985012281571 -0.023215989195403 0.00969656770373091 -0.0044712287278339 0.964969755404538 -0.191545211029795 -0.0948616246505351
"Laying" 26 0.000800064726291879 0.00192232496122636 -0.00252131965277627 -0.0444252356068894 0.00950095072561986 -0.0023561108571618 0.744723105664063 0.189482829224815 0.0745137736936554
"Laying" 27 0.00117838508418285 0.000506038970384291 -0.00381590641847652 0.0517882056144204 0.00538142129599599 -0.0207654178543285 0.978310150031672 -0.0367773646119191 -0.249320845198469
"Laying" 28 -0.00172394500580762 -0.00291034342739102 0.000136344923835205 0.0534718862780178 -0.00936167673446289 -0.0257223318926367 0.960991287050781 -0.206334726857869 -0.238454913436084
"Laying" 29 -0.00363043969125906 -0.00249320641218863 -0.00590675308072011 -0.0622992015445426 0.00925937298686594 0.00101903399343863 0.966926035192074 -0.247853177595353 -0.122116972856293
"Laying" 30 0.000157637429838728 -0.000218922797500223 0.000591800592335045 -0.0102407724944783 0.00107858362147076 0.00262081933286676 0.497791196316964 0.208167572915625 0.370605046506339
"Sitting" 1 -0.000168925659831117 -7.99119553869681e-05 0.00011396243551629 -0.0175343913704207 0.00245826241176197 0.00574725520927028 0.749855132943401 0.040738640568484 0.255758498874801
"Sitting" 2 -0.0012505878818913 0.000123076994721569 0.000958877126735734 0.00354007663527004 -0.00247437994330741 0.0249471647888736 0.261819252769022 0.497907975641984 0.62314741717731
"Sitting" 3 0.00103651881919351 0.00153378673272085 -0.000681414563164063 -0.0222395449618089 0.000564925723527645 -0.00515840626914663 0.903529814059495 0.0539888599873888 0.155898059064435
"Sitting" 4 -0.000459481162344703 0.00156284402143344 0.00104659883608812 -0.0132362719370118 -0.000457145647045313 -0.00546662182510834 0.974841945546875 0.056483633775 -0.066512603874375
"Sitting" 5 -0.000639695713252841 0.00157297244643821 -0.000713729692933239 -0.102051725771147 0.0112549756218928 0.0211652053262962 0.9782235890625 -0.000760478342666902 -0.19996791996994
"Sitting" 6 -0.00247085098330284 -0.000300649425313636 0.000311478022491477 0.0797487129688935 -0.0258255997843778 -0.00165723568599403 0.998810637372159 -0.0779784252615881 0.00294391006103722
"Sitting" 7 -0.00195785266107617 -0.00533176060153092 0.00164870408316243 -0.0594589851160644 0.0192235800402181 -0.00315714058198242 0.999733735904948 -0.24155597027627 -0.0601560394776237
"Sitting" 8 0.000445879008355978 -0.000196412248498302 -0.00163254215524457 -0.049627181370805 0.0111827925797554 0.0155285607971637 0.991767239453125 -0.234281580873098 -0.0922470253969667
"Sitting" 9 -0.00230954868014438 -0.00197215688418438 -0.00046608780832125 0.0447927131329797 -0.00372452779742344 -0.013743847563225 0.95423006253125 -0.130082678323134 0.0310167120951875
"Sitting" 10 -0.00227785828043388 0.00181889949751013 -0.000991067864595486 0.012249662857908 0.0013596974756684 0.00760400444011863 0.630761362891927 0.0991100445833912 0.328890247904106
"Sitting" 11 -0.000492766689645784 5.71678835869841e-05 0.000503026092373231 0.000967864108375354 -0.00226619279453685 0.00162877132007164 0.387808522582547 0.576484110681456 0.38573080473212
"Sitting" 12 -0.000481831770649509 -0.00113375229479473 -0.000436006273529412 0.0504277020495404 -0.00977758493643995 0.00367139455442708 1.0073811904565 -0.133159393227742 0.079154182501685
"Sitting" 13 -0.000454783885281409 -0.000231314527699777 3.13320917424107e-05 0.00353243698537324 -0.0091127237516773 0.0185581620317994 -0.00958996529038584 0.563734338703141 0.812158877611671
"Sitting" 14 0.000694872079361603 0.00275338030978819 0.00246408523033449 -0.00703619640268634 0.00336217828263426 -0.0113635169326814 0.960390156148727 0.010161931458969 0.157602085129608
"Sitting" 15 -0.000316146926459216 -0.000985218366935381 -0.00208979790369571 0.0391311645291419 -0.000741738908227754 -0.00897801267120413 1.00544651136123 -0.145215058826536 -0.115734682243957
"Sitting" 16 -0.00165979414510077 -0.00243803126622622 0.000360401928581295 0.0730361960031658 -0.0228821569856386 -0.0104119125930707 0.981431883899456 -0.266477119668207 -0.108763958401548
"Sitting" 17 0.000272987398879028 0.00171520890897729 0.00272970667160662 0.0205488493465332 -0.000895762357496338 -0.0112647391224434 0.992440354125977 -0.284210668560693 -0.0278510625624341
"Sitting" 18 0.000133648676935033 -0.00107199440030652 -0.00127896316525411 -0.00177463970331086 0.000808347543807566 -0.00107655076892681 0.983793343914474 -0.0945130883917489 0.126562976538498
"Sitting" 19 0.000278299226777932 0.00306984069129193 -3.45499583244863e-05 -0.00663283225250428 -0.00161925587657613 0.005695970957936 0.73731651318567 0.326728869446819 0.166159513028452
"Sitting" 20 0.000502266676978954 0.000364966875265625 -0.000691495793954546 -0.00919504559666461 -0.00275758719556463 -0.00619000158415355 0.868690275149148 0.230490915037992 0.308579558515743
"Sitting" 21 0.000676996795578125 -0.00185331595121875 -0.00204222117850441 -0.0323785984865239 0.00782601140042555 0.00136158874438952 0.833368294825386 -0.0328925590257454 -0.0102537824330349
"Sitting" 22 -0.00198442943903415 0.00264815298428679 -0.00310183615268196 -0.04314150161582 0.00987975577878402 0.0204793163802787 0.948046800982863 -0.0962663799009325 -0.129968088854587
"Sitting" 23 -0.00335566615413244 0.00150284781449334 0.00326299160743164 -0.00183010022066452 -0.00549891003374253 0.0050127102172124 0.765250804355216 0.208328132452803 0.195780082619485
"Sitting" 24 0.000286560079836282 -0.000599219957464384 0.000582830965040671 -0.00722576236906483 0.0021774110628989 -0.00591045741880284 0.802453589275046 0.189137802088475 0.370072659457744
"Sitting" 25 -0.000188539551267548 -0.000708031071733173 -0.000851539251090144 -0.0259418372837255 0.0119722559498606 -0.0053519181145887 0.946695511766827 -0.230607954536685 -0.16094455765905
"Sitting" 26 0.00111684291632318 0.00135269222705148 -0.00205079129092923 0.00344809248215865 0.00316354665384038 0.0117113079494584 0.514724843145032 0.605300965779447 -0.0348567295204327
"Sitting" 27 -0.000440374594444643 -0.0010977158092808 -0.000723765360871406 0.0192168538623313 -0.00689620101260491 -0.000122892153705022 0.603767673296875 -0.0339867470561674 0.31019425440075
"Sitting" 28 0.000138389335232205 -0.000254040816831597 0.000714610712911892 0.019682883168357 -0.0044067646093737 -0.00486918547919596 0.892595499305556 -0.0588263604929449 -0.0569577076199219
"Sitting" 29 -0.000233579327576823 -0.000649997603847734 -0.00455688218151385 0.0234350654922721 -0.00838672533193802 -0.00437095365119922 0.392061142895443 0.28680643623599 0.330949020777786
"Sitting" 30 -0.00166099383367566 -0.000815561165426915 0.0024758520093067 -0.00328671621974647 -0.0242464213515373 0.00717713179396443 0.402211934909274 0.491704782754788 0.580472745561996
"Standing" 1 -0.000182935155975118 0.00014715753495342 0.000970097969926592 -0.00746392338213591 0.00172113490805542 -0.0118553143202368 0.977478233918042 -0.230410901536498 0.1757468104148
"Standing" 2 0.000422511506952257 0.00383209891256018 0.00123216033922454 -0.0106379149534047 -0.00309232107774512 -0.00141740712391774 0.905185872568866 0.225978409043547 0.323907233875376
"Standing" 3 -0.00117384704759284 0.00103522744336783 -0.00110823261806327 0.0115769210258977 -0.0079794127793978 0.0242559157992154 0.277071610596468 0.702974617557672 0.269542517549616
"Standing" 4 0.000165214202753348 -0.00171918670427358 -9.29434881141184e-05 0.00366492702268669 -0.000704013453825335 -0.00584353146349375 0.981702399037388 -0.0766868447251736 -0.188010275855301
"Standing" 5 0.000646045401777623 -0.00114222331723214 -0.000571305172433036 -0.0524411446581473 0.0046593505398577 0.00952883871863839 0.963953658775112 -0.00903335111364397 -0.0754461811967522
"Standing" 6 0.00225433404328399 -0.000710832710376919 -0.00179737566108553 -0.0313849787719024 -0.00383488927644189 -0.000422842360663378 1.00687590437226 -0.0574445211731497 0.0395435847571793
"Standing" 7 0.000126659418127948 -0.000632563048682194 8.34613361291273e-05 -0.0700582309407695 0.0118907313563694 -0.000459119730925707 1.0062083906987 -0.182162871875389 -0.0693245973627358
"Standing" 8 0.00201027641825236 0.000506868389435764 0.000878592654403067 -0.019103825533342 0.00588955929502315 0.00405368501446846 0.70083437776331 0.194538333715538 -0.00561356214360532
"Standing" 9 -0.000132460312713542 -0.00342530768947917 -0.00172263003442014 0.0356470467126913 -0.0100444561681441 -0.015618808936724 0.936785537482639 -0.0666942567688785 0.0385819540890278
"Standing" 10 -9.52779628728691e-05 -0.000705943612555753 -0.00176167700609197 0.00834282676046165 -0.00165438936564631 -0.00362582931454368 1.0120673435902 -0.0529020743227983 0.00324177652322976
"Standing" 11 -0.000235759299805519 0.00172329460582841 -0.000232855732323471 -0.00519275658858976 0.00208869144827892 -0.000839634268009973 0.867723445578457 0.166565127676197 0.116323335294215
"Standing" 12 -6.03182070014343e-05 0.000646422841627818 -0.000128544703580174 0.0137841037979582 -0.00549588666328637 -0.00332892352044723 0.705794392578125 0.165643311460756 0.241980373661644
"Standing" 13 -0.000412581093976861 -0.000203328995838185 0.000571677819086075 -0.00534231466349973 0.000212973732792215 -0.000239825627239556 0.743058073675987 0.259176117032621 0.334523255330318
"Standing" 14 -0.000837380202850156 -0.00241277665185378 0.000541378863922135 0.0106458261085776 0.00174220327182812 -0.00291900374058961 0.965019841354167 -0.298185249976562 0.0100951806219492
"Standing" 15 9.68761479245281e-05 -0.0015899197192217 0.00163821365648953 0.033314342503066 -0.0215049975503803 -0.00164548604596109 0.955658478042453 -0.275334799835841 -0.0688201132798305
"Standing" 16 0.00176241177513221 0.000219948522065305 -0.000478887623223157 -0.0692970295859976 0.0187525976191707 0.00567209892058894 1.00866425307492 -0.180946295765072 -0.0790147208949978
"Standing" 17 -0.00283382277811699 -0.00321492562341747 0.00129501714470152 0.0608875477994591 -0.0279782699249559 -0.0122458865837961 0.967440208083934 -0.337061385855349 -0.116566834230605
"Standing" 18 -0.000380647232088934 -0.000484807523416524 0.000491250710695848 -0.0112104535744593 0.00632012460603318 0.00247174932526948 0.989945930094178 -0.204955995613153 -0.0270565207420955
"Standing" 19 -0.000993958843351488 0.000316161636492851 0.00113743813615047 0.0336007973679307 -0.00435155290287864 -0.0134422347379208 0.99091719796661 -0.133553601749762 0.00900519573690069
"Standing" 20 -0.000718413615380458 -0.0009578672774186 -0.00167666800274422 -0.0221921911305097 0.00786805152440111 4.18466913172089e-05 1.01290444767765 -0.0752236896123352 -0.00962345458279142
"Standing" 21 -0.00131363587911196 0.00103447117724526 -0.00239748874449333 -0.00802273251283954 -0.000473258430397647 0.00707325457669119 0.742183632481761 0.212274397712816 0.113988004595966
"Standing" 22 -0.00356314669799231 -0.00319869939098958 -0.00362193711116071 -0.0780275530627679 0.0209822501060751 0.00724118742199901 0.964760072259425 -0.174980658514755 -0.264060715029638
"Standing" 23 -0.000310355697601057 -0.00114283990688074 -0.000850377387309191 0.0176228392830229 0.0105413640005201 -0.00196398170181893 0.801144073196232 0.225005526403972 0.0565916095896025
"Standing" 24 -0.002004751832524 0.00490056427759556 0.000588293598944294 0.0044324272092731 -0.00271656374778958 -0.001849367199024 1.0042016150702 -0.0694728048728 0.0490522396216146
"Standing" 25 0.000129703110944679 -0.000709608277498733 0.00140433035834248 0.0233357657625509 -0.00826135803923416 -0.01566801772851 0.766341766247889 0.0737818501647508 -0.158504043835431
"Standing" 26 -0.000658505749399282 0.000190551281564612 -1.48458414215541e-05 0.0215990701307241 -0.00871043403790583 -0.0187040818659176 0.950420405665118 -0.0232061633624367 -0.122087950934647
"Standing" 27 -0.000973940914119893 0.000699887100172168 0.00146068322712363 -0.011590347238682 0.00189142611642832 -0.00079551821993959 0.636123514385742 -0.0355677800244336 0.432281454047852
"Standing" 28 -0.00139963126096242 -0.000778705764029074 -0.000275341424580696 0.00429367765922686 -0.0022591829968661 0.00281739184526661 0.467174974529272 0.391483574654945 0.361692390519225
"Standing" 29 -0.00140605224517043 -0.000119511440680524 -0.000174156592023798 -0.00401930426629246 -0.0112810135743416 0.0129605060230344 0.0822950436141836 0.652368997307692 0.569780855782452
"Standing" 30 0.000211570367350238 0.00139571800778218 -0.00154344649900026 0.0113249122176533 0.00998464611844465 -0.00705129645295233 0.997529353641419 0.0646561425454184 -0.0241786278399894
"Walking" 1 -0.000598411659572368 -0.00343591268224342 -0.00308040846396875 -0.0555502911444885 0.0221323452675062 -0.0057427844143347 0.951557751408717 -0.337849416369819 0.0376397112492143
"Walking" 2 -0.000145270775869969 -0.000685809449602754 -0.000482767714586864 0.00680475583131621 -0.00537360199819915 -0.00857438226412871 0.992633570815678 -0.241114567590585 0.00885363410270392
"Walking" 3 -0.000289874980438847 -0.00446962568807126 -0.000562226860778556 0.0489162519904281 -0.00424125979061665 0.00348191013845744 1.00675432905442 -0.156654196887186 0.10286659935556
"Walking" 4 -0.000381333808279167 -0.000320893095053125 -0.000449590973644792 -0.0141164282717997 -0.00175327800893281 0.00718353271024354 0.398824181889974 0.23525320350206 0.509291085556354
"Walking" 5 -0.0057844339917502 -0.00300411581905929 0.0107305123100225 -0.00603878352840039 -0.000864997661770368 -0.0018159939983743 0.936165952134487 0.0671873016092494 0.0824369228881696
"Walking" 6 -0.00312134557334238 0.000172118875604715 0.00283691981999915 -0.00866622015881187 -0.00042760838389079 0.00804641773257484 0.785286434242736 -0.0809353339334868 0.273373344199594
"Walking" 7 -0.000628083117773575 0.00078687962094449 0.00299316051519901 0.00116537191365378 -0.00625915343325918 0.0105323373303259 0.858513946954496 0.181384475075578 0.0684555472778372
"Walking" 8 -6.37959344496093e-05 0.000469749797969401 -0.000857657086938249 -0.00319918783680013 -2.79750041373697e-05 -0.00164234223101725 1.00339305861003 -0.210656747729655 0.0545147972265951
"Walking" 9 0.00129083454900807 -0.00223285136065775 -0.00555940096972882 0.0261320785842768 -0.00656927672491211 0.00785267592775421 0.921469300135216 0.0570731684636418 0.275972640563401
"Walking" 10 -0.00130530122993691 -0.000666379414421285 0.00179668433571993 0.00489346241149057 -0.00446627967743072 0.0133395348703903 0.88720004993809 0.0175245807194266 0.177240884994574
"Walking" 11 0.000650302823411017 -0.000301953573342161 0.000622048281365201 -0.0322448697532045 0.00872661044990996 0.00531702987277807 0.987192695087394 -0.235515839794915 -0.0664980948099444
"Walking" 12 -0.00025878430448 0.00271004300941563 0.00102598331877756 -0.00822057257069719 0.00147072002892266 0.00217248724254313 0.99627621946875 -0.100015216301483 0.073686155546489
"Walking" 13 0.00140486451789885 -0.000768534003248355 -0.000884146768359375 -0.0606471707893366 0.0178726280260387 0.0167969937370669 0.997937051493969 -0.17136921618199 -0.154765203084105
"Walking" 14 -0.00357189276188869 -0.000404712048420021 -0.000293758755105138 -0.0113439394341957 0.00487912025213295 0.00335821017670644 0.251566139484057 0.601778627728814 0.287328794484772
"Walking" 15 -0.00041922592348452 0.000675345421935069 0.000499740104270833 0.00402831278737427 -0.00482593911934172 0.0063795742984537 0.493510139031921 0.472867949211516 0.38353521305923
"Walking" 16 -0.00517530010865257 0.00915362860655735 -0.00556611766777451 -0.0189015814970928 -0.000197618455721323 -0.00506564397114583 0.739417997588848 0.375517648558517 0.272706027816345
"Walking" 17 -0.000563136568668673 -0.000850432717060963 0.00158719293872679 0.0142963102469156 -4.14039710384223e-05 0.0137177292950038 0.217449603739754 0.795498784125256 0.452047839241419
"Walking" 18 -0.000929704900679436 0.000560849814035435 0.000683250555520787 -0.0300098170655561 0.000998334307321428 0.0154323046014286 0.411463740952288 0.259923009513119 0.46397839004029
"Walking" 19 -0.00171301358291767 -2.62670149173677e-05 0.00121805147522236 0.00488080932911659 -0.0108650744504988 -0.00882361908157151 1.00997823117488 -0.112868747163263 -0.0110427735142728
"Walking" 20 -0.000426456380289522 0.00108509180846952 0.000900662471775429 0.00433908079396599 -7.17722456956497e-05 0.000760738169016544 0.98016683192402 -0.0702656196523407 0.108347159239049
"Walking" 21 -0.00173220729780799 0.000532093908666076 -0.000602965909232019 -0.00832589697504357 -0.00228196835640264 0.00364483305309796 0.759607759786592 -0.0491166856772837 0.207086861803167
"Walking" 22 -0.000915252548894192 -0.00166633535303023 0.000993990073440557 0.0244683483339266 -0.0110615692264918 0.00527381989821634 0.332850326506624 0.349820880670601 0.445754480636889
"Walking" 23 -0.000763175678404528 -0.00291865442547405 0.000344298367629767 -0.0572133221074894 0.00913476167992691 0.00149531539883395 0.966630264420021 -0.211650040646213 -0.0948861158087209
"Walking" 24 -0.00058146715387527 0.000795139111559806 0.00126247644026131 -0.0235016015125808 0.00517619957163254 0.00108936626769666 1.018150782368 -0.134026081177252 -0.00245837453814116
"Walking" 25 -0.00531517704290031 0.00277286460866521 0.0061574377152223 0.021679285565766 -0.0190660209153799 0.0109550489135008 0.72715584090266 0.0783355171191533 0.131823623322424
"Walking" 26 -0.00228812696744465 -0.000754309108882415 0.00098172322296107 0.0220375828980403 -0.0145387677972007 0.000159017679928496 0.993149900887182 -0.218022503323652 0.085196447683456
"Walking" 27 -0.00207769069231716 0.000346900536089912 -0.00310643039798109 0.0293543882393484 0.00940411456732593 -0.0112792930335096 0.940311458497807 -0.0701725013152741 -0.330321074614145
"Walking" 28 9.53660009045139e-05 0.00190619336167882 -0.000335399250777185 -0.0096245876008967 0.00473008511324537 -0.00138156242521875 0.989765677170139 -0.2653253919981 -0.000904240665509259
"Walking" 29 -0.00329584806275855 -0.000497196888627064 -0.00972038955800478 -0.0249146098595268 0.00960091412369104 -0.00279439983446507 0.941492556804245 -0.278997365091294 -0.171359621245946
"Walking" 30 0.000663342887379808 -0.00199305429857692 0.00105218781866346 -0.00832687919509615 0.00376636942792067 0.000424563355734855 0.938798682367789 -0.361295096957512 -0.222185608567284
"Walking Downstairs" 1 -0.00481167284997369 0.00521465612966295 -0.00657175840112149 -0.0247310276327439 0.00919945616151307 0.00616230619560108 0.920097650717475 -0.150086592938329 -0.124163167009547
"Walking Downstairs" 2 -0.00196600263262633 -0.00402723670618185 -0.00189933501110239 0.143726176482314 -0.0496665504658777 -0.0345257322717487 0.975792036103723 -0.267357299462533 -0.0443050589771714
"Walking Downstairs" 3 0.000544150634074299 0.00453525996889381 0.00186471624404037 -0.0180515252917422 0.0172045648132156 -0.0089041369431604 1.01666709500957 -0.00700876153106824 0.105288331872385
"Walking Downstairs" 4 -0.00151206287688889 -0.00297183783351215 -0.00380660585152674 0.00806369852871702 -0.00583886384364583 -0.00423494415278472 0.866517564975694 -0.0640007580247743 -0.0264165505327326
"Walking Downstairs" 5 0.00118841741939727 0.000327511220927527 0.000559150678874335 -0.00541977140345512 0.00845417499754588 0.00797259588461802 0.478137990734807 0.233401001464604 0.298499070028923
"Walking Downstairs" 6 -0.000437379226299479 -0.000118567061933236 0.000753565055399414 -0.00557095059707031 -0.00749477642879557 0.00768028820667754 0.181648038095492 -0.269899797546351 0.427798489432783
"Walking Downstairs" 7 -0.000863422700870346 -0.00168057187450824 0.000235287097106715 0.0110758413316712 -0.00459224271739362 0.010183993026129 0.158211577722733 0.728529764511303 0.312908735008311
"Walking Downstairs" 8 -0.000733673204381579 0.00416392911680592 3.59080615914474e-05 -0.00632538552430674 -0.00150639976918709 -0.00707209931486184 0.991721237068257 -0.0438729205647615 0.0667626638365543
"Walking Downstairs" 9 0.00611674547634077 0.0248322138617375 -0.00786941670895145 0.0496688721229083 0.00400778234135621 0.0354753655107615 0.623182855123586 0.118816511442708 0.295342613828473
"Walking Downstairs" 10 0.00148676632092229 -0.00140592354715543 0.00121759239418133 0.0426210216810629 -0.0157147026556435 0.0168665416110037 0.443257387528783 0.362658320770543 0.360961677999507
"Walking Downstairs" 11 -0.00209867196178668 -0.00248741068657303 0.000587734781238451 0.00557363994602582 -0.00308730179522758 -0.00254249609172894 0.967250401052989 -0.272447970443614 -0.107322364190803
"Walking Downstairs" 12 0.000775340759961685 -0.000684700450241848 0.00015176432283373 -0.00839912073182847 0.00415067342229008 -0.0207892778789201 0.985544273539402 0.0438488421263587 0.135422133131069
"Walking Downstairs" 13 0.000317369050022275 6.80461235455438e-06 -0.00456084635441423 -0.0909478463138401 0.030970265070379 0.0289324954929521 0.976984626645612 -0.197094616613162 -0.204286969811104
"Walking Downstairs" 14 -0.000142656490555556 -0.000513417098881944 -0.00111935218947917 -0.00619452524895833 -0.00228282993541667 0.00424931312131944 0.973526723246528 -0.313011303707014 -0.0465707206309132
"Walking Downstairs" 15 -0.00145106884795647 -0.000604873634392113 0.00157808333545387 0.00762072526845647 -0.0051326158762128 0.00623042530625372 0.326524058102039 0.5306575672016 0.462676395946652
"Walking Downstairs" 16 -0.0106018662519099 -0.0145193314543391 0.0062367554813243 0.0110266332268085 -0.00094704349152593 0.0124507613286104 0.444809305935173 0.300829914433278 0.271585860984043
"Walking Downstairs" 17 0.0010051317316695 -0.00150922462004416 -0.00212859443657269 -0.043856861439375 0.0132585668788128 0.0067774300072962 0.980964995923913 -0.20621281074392 -0.117946508606456
"Walking Downstairs" 18 0.000759584429090909 -0.00251171612285199 0.00154869471850852 -0.0762345435850994 0.0271089675494176 0.00850050177823864 0.983924302372159 -0.243019371537443 -0.166071384268027
"Walking Downstairs" 19 0.00100607368073317 -0.00200209829453285 0.000628024458211138 -0.033544041916847 0.000398766340108172 -0.00439810927473958 1.00519035835337 -0.156612336264463 0.0158448017442007
"Walking Downstairs" 20 0.00126821467504167 0.000161169573654167 0.00342683890411806 -0.00965268189222222 -0.00543496351913195 -0.00405043575602431 1.00832400703125 -0.0614543908130729 0.0861662415921736
"Walking Downstairs" 21 -0.000533890989666319 0.000453248154708334 -0.00129175424401458 0.00663173056288021 -0.00945859446242882 0.00439029416340365 0.504095921457089 0.256147304206656 0.299324695817278
"Walking Downstairs" 22 0.00223913554385851 -0.00106893911208767 -0.00173213487821181 -0.0625810760713325 0.0136362199879123 -0.00816487000926649 1.01267398402778 -0.195134886824067 0.00249452490965712
"Walking Downstairs" 23 -0.000479474671953964 -0.000455097633494213 0.00048075952269158 0.0628496016255965 -0.0109056979021328 -0.0285137656511617 0.971323032291667 -0.0764100948149233 -0.0212118615237847
"Walking Downstairs" 24 0.00060722715078125 -0.00178973367657102 0.00158596908701705 -0.0110864673520739 -0.00542059818872258 -0.00324392715457386 1.00771389122159 -0.141061413171631 0.00906403301216477
"Walking Downstairs" 25 -0.00118406569759469 0.000517823859628907 -0.000401701409456358 -0.00148877109035789 -0.00353147307769397 0.00465116149769343 0.765784624097522 -0.0156689052426886 -0.0657360149092134
"Walking Downstairs" 26 0.00237741545714437 -0.00110231586772016 -0.00154087817223187 0.02641036149815 -0.0100814550144716 0.00420609560295359 0.994554478140625 -0.218405165951531 -0.0465778194787969
"Walking Downstairs" 27 0.000679397504451527 -0.000614100154270241 0.00148877132962678 0.00113279204542195 0.00149940216935281 0.00223452918174687 0.992643477308239 -0.0494083663963778 -0.204850241855469
"Walking Downstairs" 28 -0.000442475772705027 -0.00171340778379382 -0.00115193332895958 -0.0107288214521861 -0.00251102884887048 -0.000377078583231183 0.921262138502038 -0.0403265388009511 0.132871174438859
